0.000000 0.067579 0.339993
0.001000 -0.143460 0.340017
0.002000 -0.297418 0.338227
0.003000 -0.526802 0.336756
0.004000 -0.714532 0.338368
0.005000 -0.672341 0.338599
0.006000 -0.819243 0.338532
0.007000 -0.845432 0.336355
0.008000 -0.923783 0.339193
0.009000 -0.703074 0.337732
0.010000 -0.482325 0.336820
0.011000 -0.307213 0.337470
0.012000 -0.108192 0.339616
0.013000 0.091052 0.338719
0.014000 0.236643 0.337119
0.015000 0.295986 0.337901
0.016000 0.429484 0.339437
0.017000 0.504702 0.340205
0.018000 0.472077 0.338030
0.019000 0.299778 0.337741
0.020000 0.041237 0.340066
0.021000 -0.148820 0.338996
0.022000 -0.323239 0.336759
0.023000 -0.549893 0.337743
0.024000 -0.712907 0.339209
0.025000 -0.699797 0.338108
0.026000 -0.842506 0.336335
0.027000 -0.857647 0.338139
0.028000 -0.850041 0.339033
0.029000 -0.689225 0.336815
0.030000 -0.492109 0.336957
0.031000 -0.324502 0.338656
0.032000 -0.110438 0.339504
0.033000 0.172895 0.339617
0.034000 0.293930 0.337538
0.035000 0.285746 0.337969
0.036000 0.444027 0.339970
0.037000 0.473435 0.338499
0.038000 0.470396 0.337619
0.039000 0.306048 0.339431
0.040000 0.061027 0.339013
0.041000 -0.164501 0.337221
0.042000 -0.338644 0.338458
0.043000 -0.583640 0.339340
0.044000 -0.663993 0.337933
0.045000 -0.732913 0.336895
0.046000 -0.828964 0.337698
0.047000 -0.866798 0.338925
0.048000 -0.817974 0.338544
0.049000 -0.695966 0.337298
0.050000 -0.498316 0.336799
0.051000 -0.286589 0.337285
0.052000 -0.114231 0.338915
0.053000 0.131752 0.339814
0.054000 0.288410 0.339663
0.055000 0.296628 0.338813
0.056000 0.435421 0.337938
0.057000 0.476581 0.337321
0.058000 0.431040 0.339007
0.059000 0.272486 0.340345
0.060000 0.103596 0.339400
0.061000 -0.205669 0.337303
0.062000 -0.324000 0.336781
0.063000 -0.501314 0.338137
0.064000 -0.728320 0.337686
0.065000 -0.711591 0.337870
0.066000 -0.928687 0.339146
0.067000 -0.860634 0.336560
0.068000 -0.853259 0.336495
0.069000 -0.675545 0.337802
0.070000 -0.487768 0.339093
0.071000 -0.269940 0.337965
0.072000 -0.099521 0.337040
0.073000 0.158860 0.338812
0.074000 0.307413 0.339952
0.075000 0.285580 0.337842
0.076000 0.430715 0.338064
0.077000 0.472648 0.339737
0.078000 0.460141 0.337852
0.079000 0.341094 0.337958
0.080000 0.098055 0.337512
0.081000 -0.240053 0.339423
0.082000 -0.466774 0.336764
0.083000 -0.646443 0.337058
0.084000 -0.710353 0.337125
0.085000 -0.708399 0.338763
0.086000 -0.829078 0.338738
0.087000 -0.832618 0.336902
0.088000 -0.818091 0.336493
0.089000 -0.678743 0.338434
0.090000 -0.492889 0.338579
0.091000 -0.276648 0.336623
0.092000 -0.093521 0.337720
0.093000 0.170707 0.339633
0.094000 0.308287 0.337980
0.095000 0.293901 0.337430
0.096000 0.446051 0.339587
0.097000 0.474997 0.338859
0.098000 0.429922 0.337362
0.099000 0.271806 0.337413
0.100000 0.010625 0.337939
0.101000 -0.131687 0.339258
0.102000 -0.410351 0.338198
0.103000 -0.602298 0.336493
0.104000 -0.687512 0.337776
0.105000 -0.670015 0.337014
0.106000 -0.811648 0.338813
0.107000 -0.983277 0.336559
0.108000 -0.843848 0.338441
0.109000 -0.692544 0.338559
0.110000 -0.477067 0.336922
0.111000 -0.273221 0.336662
0.112000 -0.104639 0.338937
0.113000 0.186409 0.339062
0.114000 0.370981 0.337155
0.115000 0.282812 0.337227
0.116000 0.419644 0.338216
0.117000 0.487177 0.339401
0.118000 0.443305 0.339423
0.119000 0.268633 0.336882
0.120000 0.010253 0.337760
0.121000 -0.219088 0.339446
0.122000 -0.366927 0.337831
0.123000 -0.644140 0.336320
0.124000 -0.734127 0.337689
0.125000 -0.742104 0.338622
0.126000 -0.850882 0.336568
0.127000 -0.873425 0.336372
0.128000 -0.807318 0.338664
0.129000 -0.676190 0.338067
0.130000 -0.476845 0.336571
