0.000000 -0.114815 0.333764
0.001000 -0.086872 0.335175
0.002000 -0.046497 0.336277
0.003000 -0.122204 0.335851
0.004000 -0.101598 0.333262
0.005000 -0.172018 0.331467
0.006000 -0.182269 0.330461
0.007000 -0.190940 0.331026
0.008000 -0.247647 0.332782
0.009000 -0.220833 0.332509
0.010000 -0.237508 0.331282
0.011000 -0.305363 0.333775
0.012000 -0.300308 0.333727
0.013000 -0.375885 0.335786
0.014000 -0.275962 0.335079
0.015000 -0.235954 0.333860
0.016000 -0.204517 0.333556
0.017000 -0.183020 0.331758
0.018000 -0.162324 0.330533
0.019000 -0.136530 0.330586
0.020000 -0.075082 0.332746
0.021000 -0.102489 0.335575
0.022000 -0.122720 0.337189
0.023000 -0.059632 0.337068
0.024000 -0.149468 0.333802
0.025000 -0.144890 0.331889
0.026000 -0.116236 0.333824
0.027000 -0.189549 0.331327
0.028000 -0.213371 0.329059
0.029000 -0.308350 0.330637
0.030000 -0.308668 0.332645
0.031000 -0.300465 0.333268
0.032000 -0.287197 0.332047
0.033000 -0.280935 0.333557
0.034000 -0.253804 0.335407
0.035000 -0.233105 0.334428
0.036000 -0.169636 0.332058
0.037000 -0.189874 0.331425
0.038000 -0.166164 0.331631
0.039000 -0.129033 0.331954
0.040000 -0.092992 0.333779
0.041000 -0.086094 0.333276
0.042000 -0.101278 0.334075
0.043000 -0.134915 0.336665
0.044000 -0.128811 0.335729
0.045000 -0.144632 0.332956
0.046000 -0.193978 0.333193
0.047000 -0.190123 0.333616
0.048000 -0.208958 0.330082
0.049000 -0.276129 0.329437
0.050000 -0.309983 0.330237
0.051000 -0.318760 0.332308
0.052000 -0.243695 0.334637
0.053000 -0.330456 0.333510
0.054000 -0.256094 0.332957
0.055000 -0.271889 0.334273
0.056000 -0.166657 0.334866
0.057000 -0.167201 0.332920
0.058000 -0.138714 0.331274
0.059000 -0.197856 0.331503
0.060000 -0.118795 0.333349
0.061000 -0.107576 0.333693
0.062000 -0.099481 0.332932
0.063000 -0.119494 0.334326
0.064000 -0.147349 0.336541
0.065000 -0.147652 0.335711
0.066000 -0.164145 0.333062
0.067000 -0.199721 0.332693
0.068000 -0.203537 0.333119
0.069000 -0.206366 0.330580
0.070000 -0.331037 0.328975
0.071000 -0.338409 0.330336
0.072000 -0.325425 0.332425
0.073000 -0.248470 0.334936
0.074000 -0.259745 0.334768
0.075000 -0.236461 0.333281
0.076000 -0.181938 0.333820
0.077000 -0.182767 0.335491
0.078000 -0.155342 0.333844
0.079000 -0.127750 0.331025
0.080000 -0.113369 0.331559
0.081000 -0.097496 0.333682
0.082000 -0.161161 0.332694
0.083000 -0.093624 0.332700
0.084000 -0.152857 0.335094
0.085000 -0.158370 0.336491
0.086000 -0.173590 0.334333
0.087000 -0.229645 0.332729
0.088000 -0.248593 0.332337
0.089000 -0.252156 0.331811
0.090000 -0.252258 0.331199
0.091000 -0.287427 0.330204
0.092000 -0.295682 0.329594
0.093000 -0.292456 0.332888
0.094000 -0.264658 0.334985
0.095000 -0.231099 0.333943
0.096000 -0.200142 0.333696
0.097000 -0.169271 0.334951
0.098000 -0.170096 0.334948
0.099000 -0.166798 0.332632
0.100000 -0.111748 0.331160
0.101000 -0.098011 0.330445
0.102000 -0.043650 0.331492
0.103000 -0.155325 0.334344
0.104000 -0.115529 0.334060
0.105000 -0.172593 0.333249
0.106000 -0.160450 0.335842
0.107000 -0.150081 0.332860
0.108000 -0.218733 0.333986
0.109000 -0.307175 0.330752
0.110000 -0.290226 0.330370
0.111000 -0.322468 0.331085
0.112000 -0.299212 0.330679
0.113000 -0.270417 0.330344
0.114000 -0.254406 0.332450
0.115000 -0.229956 0.335246
0.116000 -0.189583 0.335116
0.117000 -0.170899 0.333975
0.118000 -0.149269 0.333707
0.119000 -0.129579 0.334503
0.120000 -0.085006 0.333896
0.121000 -0.095620 0.331197
0.122000 -0.114050 0.330332
0.123000 -0.115931 0.331311
0.124000 -0.136067 0.334309
0.125000 -0.142786 0.334312
0.126000 -0.166450 0.332522
0.127000 -0.216142 0.334437
0.128000 -0.230290 0.335519
0.129000 -0.256197 0.332201
0.130000 -0.293815 0.330689
0.131000 -0.324120 0.331518
0.132000 -0.305080 0.329622
0.133000 -0.282823 0.329060
0.134000 -0.266048 0.332009
0.135000 -0.235419 0.334440
0.136000 -0.177883 0.333644
0.137000 -0.193786 0.333095
0.138000 -0.151386 0.333467
0.139000 -0.086668 0.333911
0.140000 -0.088541 0.334720
0.141000 -0.076711 0.332487
0.142000 -0.105534 0.330126
0.143000 -0.125408 0.332030
0.144000 -0.151074 0.333156
0.145000 -0.145591 0.331422
0.146000 -0.180602 0.332367
0.147000 -0.186307 0.334953
0.148000 -0.203500 0.333891
0.149000 -0.255881 0.332527
0.150000 -0.292388 0.331262
0.151000 -0.312371 0.330467
0.152000 -0.251566 0.330532
0.153000 -0.293329 0.330465
0.154000 -0.290482 0.329601
0.155000 -0.243262 0.330714
0.156000 -0.165143 0.334219
0.157000 -0.158889 0.333034
0.158000 -0.133060 0.335957
0.159000 -0.209474 0.333344
0.160000 -0.113576 0.334704
0.161000 -0.094008 0.334631
0.162000 -0.118987 0.331993
0.163000 -0.097354 0.329585
0.164000 -0.147256 0.331631
0.165000 -0.169472 0.333548
0.166000 -0.244329 0.331907
0.167000 -0.196807 0.331424
0.168000 -0.234481 0.333275
0.169000 -0.246812 0.335061
0.170000 -0.300939 0.333137
0.171000 -0.295208 0.331248
0.172000 -0.306178 0.329490
