0.000000 0.338463 0.338463
0.001000 0.339842 0.339842
0.002000 0.339062 0.339062
0.003000 0.337796 0.337796
0.004000 0.339952 0.339952
0.005000 0.339318 0.339318
0.006000 0.338162 0.338162
0.007000 0.340245 0.340245
0.008000 0.339145 0.339145
0.009000 0.339526 0.339526
0.010000 0.341432 0.341432
0.011000 0.341881 0.341881
0.012000 0.340336 0.340336
0.013000 0.340757 0.340757
0.014000 0.340879 0.340879
0.015000 0.341956 0.341956
0.016000 0.341488 0.341488
0.017000 0.339830 0.339830
0.018000 0.339035 0.339035
0.019000 0.340008 0.340008
0.020000 0.340214 0.340214
0.021000 0.339779 0.339779
0.022000 0.338412 0.338412
0.023000 0.337565 0.337565
0.024000 0.338996 0.338996
0.025000 0.339995 0.339995
0.026000 0.340022 0.340022
0.027000 0.338804 0.338804
0.028000 0.338755 0.338755
0.029000 0.339652 0.339652
0.030000 0.341714 0.341714
0.031000 0.341474 0.341474
0.032000 0.340213 0.340213
0.033000 0.340351 0.340351
0.034000 0.340924 0.340924
0.035000 0.341636 0.341636
0.036000 0.341495 0.341495
0.037000 0.340663 0.340663
0.038000 0.338659 0.338659
0.039000 0.339419 0.339419
0.040000 0.340225 0.340225
0.041000 0.339944 0.339944
0.042000 0.338472 0.338472
0.043000 0.337645 0.337645
0.044000 0.338556 0.338556
0.045000 0.339755 0.339755
0.046000 0.339807 0.339807
0.047000 0.338040 0.338040
0.048000 0.340519 0.340519
0.049000 0.339587 0.339587
0.050000 0.339486 0.339486
0.051000 0.341591 0.341591
0.052000 0.340204 0.340204
0.053000 0.340689 0.340689
0.054000 0.342083 0.342083
0.055000 0.340161 0.340161
0.056000 0.340626 0.340626
0.057000 0.340782 0.340782
0.058000 0.338646 0.338646
0.059000 0.340201 0.340201
0.060000 0.339742 0.339742
0.061000 0.337485 0.337485
0.062000 0.339209 0.339209
0.063000 0.339321 0.339321
0.064000 0.337646 0.337646
0.065000 0.339897 0.339897
0.066000 0.338911 0.338911
0.067000 0.338642 0.338642
0.068000 0.340572 0.340572
0.069000 0.339474 0.339474
0.070000 0.339170 0.339170
0.071000 0.340778 0.340778
0.072000 0.341786 0.341786
0.073000 0.341944 0.341944
0.074000 0.340734 0.340734
0.075000 0.339778 0.339778
0.076000 0.340519 0.340519
0.077000 0.341392 0.341392
0.078000 0.340342 0.340342
0.079000 0.338911 0.338911
0.080000 0.338218 0.338218
0.081000 0.339667 0.339667
0.082000 0.339434 0.339434
0.083000 0.337634 0.337634
0.084000 0.339865 0.339865
0.085000 0.338450 0.338450
0.086000 0.337835 0.337835
0.087000 0.338907 0.338907
0.088000 0.340405 0.340405
0.089000 0.340506 0.340506
0.090000 0.339745 0.339745
0.091000 0.339714 0.339714
0.092000 0.340945 0.340945
0.093000 0.342553 0.342553
0.094000 0.341656 0.341656
0.095000 0.340179 0.340179
0.096000 0.339329 0.339329
0.097000 0.340892 0.340892
0.098000 0.340688 0.340688
0.099000 0.339659 0.339659
0.100000 0.338016 0.338016
0.101000 0.339892 0.339892
0.102000 0.338160 0.338160
0.103000 0.337983 0.337983
0.104000 0.339669 0.339669
0.105000 0.338622 0.338622
0.106000 0.338324 0.338324
0.107000 0.339868 0.339868
0.108000 0.338564 0.338564
0.109000 0.338596 0.338596
0.110000 0.340301 0.340301
0.111000 0.341646 0.341646
0.112000 0.340892 0.340892
0.113000 0.340571 0.340571
0.114000 0.339883 0.339883
0.115000 0.340681 0.340681
0.116000 0.341422 0.341422
0.117000 0.341131 0.341131
0.118000 0.338903 0.338903
0.119000 0.338518 0.338518
0.120000 0.338970 0.338970
0.121000 0.339698 0.339698
0.122000 0.339511 0.339511
0.123000 0.338151 0.338151
0.124000 0.337240 0.337240
0.125000 0.338327 0.338327
0.126000 0.339519 0.339519
0.127000 0.339840 0.339840
0.128000 0.339399 0.339399
0.129000 0.338612 0.338612
0.130000 0.339683 0.339683
0.131000 0.341143 0.341143
0.132000 0.341649 0.341649
0.133000 0.341260 0.341260
0.134000 0.340365 0.340365
0.135000 0.339441 0.339441
0.136000 0.340157 0.340157
0.137000 0.341367 0.341367
0.138000 0.340364 0.340364
0.139000 0.339219 0.339219
0.140000 0.338083 0.338083
0.141000 0.338624 0.338624
0.142000 0.339680 0.339680
0.143000 0.339207 0.339207
